1,4
1,5
1,8
2,8
2,5
3,13
3,18
3,12
3,8
3,5
4,8
4,5
5,11
5,13
5,7
5,12
5,8
5,9
5,6
5,18
6,7
6,8
7,18
7,8
7,12
8,11
8,12
8,18
8,17
8,10
8,16
8,20
8,21
8,15
8,24
8,27
8,26
8,28
8,13
8,9
9,12
9,16
9,18
9,20
9,11
9,28
9,13
9,21
9,26
9,27
13,27
13,25
13,21
13,18
13,16
13,20
15,18
15,25
18,29
18,26
18,16
18,20
18,22
17,25
16,25
20,23
20,25
19,25
18,24
18,21
18,27
18,28
22,21
18,14
21,28
21,23
21,14
21,27
21,24
21,25
25,28
25,26
18,25
